timestamp,open,high,low,close,volume,funding_rate
1774476360000,91.225,91.244,91.218,91.243,68.26,1.377e-06
1774476420000,91.232,91.244,91.09,91.09,1987.64,1.377e-06
1774476480000,91.098,91.126,91.073,91.108,1725.32,1.377e-06
1774476540000,91.116,91.17,91.042,91.042,245.36,1.377e-06
1774476600000,91.042,91.083,91.006,91.032,2371.27,1.377e-06
1774476660000,91.042,91.113,91.042,91.093,186.94,1.377e-06
1774476720000,91.087,91.087,91.044,91.058,164.71,1.377e-06
1774476780000,91.08,91.1,91.078,91.087,301.46,1.377e-06
1774476840000,91.085,91.105,91.045,91.057,276.14,1.377e-06
1774476900000,91.064,91.064,91.031,91.031,163.13,1.377e-06
1774476960000,91.029,91.029,90.975,91.025,576.74,1.377e-06
1774477020000,91.022,91.112,91.021,91.112,282.51,1.377e-06
1774477080000,91.088,91.088,91.027,91.07,808.27,1.377e-06
1774477140000,91.058,91.058,91.034,91.051,56.06,1.377e-06
1774477200000,91.056,91.056,91.026,91.03,532.16,1.377e-06
1774477260000,91.031,91.056,91.02,91.043,91.48,1.377e-06
1774477320000,91.034,91.091,91.023,91.091,136.53,1.377e-06
1774477380000,91.089,91.157,91.087,91.126,670.78,1.377e-06
1774477440000,91.119,91.165,91.118,91.13,1941.2,1.377e-06
1774477500000,91.143,91.215,91.143,91.215,105.93,1.377e-06
1774477560000,91.202,91.251,91.189,91.207,137.88,1.377e-06
1774477620000,91.184,91.222,91.176,91.222,12.34,1.377e-06
1774477680000,91.222,91.222,91.181,91.181,268.08,1.377e-06
1774477740000,91.206,91.215,91.18,91.215,19.63,1.377e-06
1774477800000,91.212,91.214,91.201,91.214,598.86,1.377e-06
1774477860000,91.214,91.573,91.214,91.511,2421.98,1.377e-06
1774477920000,91.477,91.534,91.415,91.503,2159.93,1.377e-06
1774477980000,91.518,91.558,91.461,91.465,3365.94,1.377e-06
1774478040000,91.46,91.666,91.456,91.636,9352.96,1.377e-06
1774478100000,91.635,91.639,91.53,91.583,4322.74,1.377e-06
1774478160000,91.577,91.656,91.56,91.627,3464.91,1.377e-06
1774478220000,91.626,91.75,91.626,91.635,4103.88,1.377e-06
1774478280000,91.612,91.629,91.606,91.616,3375.04,1.377e-06
1774478340000,91.593,91.595,91.53,91.531,2095.29,1.377e-06
1774478400000,91.531,91.59,91.51,91.588,2579.21,1.377e-06
1774478460000,91.577,91.897,91.546,91.896,620.05,1.377e-06
1774478520000,91.862,91.862,91.581,91.634,1118.7,1.377e-06
1774478580000,91.66,91.708,91.657,91.692,1194.92,1.377e-06
1774478640000,91.7,91.722,91.687,91.71,153.25,1.377e-06
1774478700000,91.71,91.731,91.694,91.694,382.83,1.377e-06
1774478760000,91.706,91.706,91.682,91.688,755.54,1.377e-06
1774478820000,91.688,91.749,91.682,91.694,36.19,1.377e-06
1774478880000,91.728,91.895,91.728,91.877,20902.0,1.377e-06
1774478940000,91.878,91.895,91.727,91.727,1572.19,1.377e-06
1774479000000,91.743,91.766,91.715,91.716,1807.55,1.377e-06
1774479060000,91.733,91.733,91.616,91.675,382.03,1.377e-06
1774479120000,91.677,91.74,91.676,91.711,1392.09,1.377e-06
1774479180000,91.711,91.718,91.698,91.698,402.56,1.377e-06
1774479240000,91.714,91.751,91.714,91.75,789.86,1.377e-06
1774479300000,91.754,91.795,91.75,91.762,1016.14,1.377e-06
1774479360000,91.758,91.758,91.698,91.698,3369.07,1.377e-06
1774479420000,91.683,91.688,91.683,91.687,321.87,1.377e-06
1774479480000,91.667,91.698,91.667,91.673,149.21,1.377e-06
1774479540000,91.685,91.733,91.668,91.7,468.6,1.377e-06
1774479600000,91.707,91.719,91.65,91.69,402.66,1.377e-06
1774479660000,91.706,91.735,91.68,91.713,736.06,-2.1459e-06
1774479720000,91.728,91.769,91.723,91.769,497.05,-2.1459e-06
1774479780000,91.76,91.776,91.713,91.723,406.89,-2.1459e-06
1774479840000,91.726,91.781,91.723,91.769,941.55,-2.1459e-06
1774479900000,91.783,91.79,91.701,91.716,279.04,-2.1459e-06
1774479960000,91.708,91.733,91.695,91.733,413.51,-2.1459e-06
1774480020000,91.734,91.778,91.734,91.776,489.45,-2.1459e-06
1774480080000,91.766,91.766,91.753,91.761,359.5,-2.1459e-06
1774480140000,91.753,91.754,91.753,91.753,233.06,-2.1459e-06
1774480200000,91.753,91.789,91.753,91.78,902.37,-2.1459e-06
1774480260000,91.781,91.788,91.773,91.773,107.53,-2.1459e-06
1774480320000,91.771,91.771,91.678,91.68,907.45,-2.1459e-06
1774480380000,91.679,91.679,91.642,91.644,1310.02,-2.1459e-06
1774480440000,91.642,91.643,91.618,91.618,163.67,-2.1459e-06
1774480500000,91.618,91.618,91.574,91.597,964.58,-2.1459e-06
1774480560000,91.605,91.614,91.573,91.574,1434.22,-2.1459e-06
1774480620000,91.573,91.574,91.479,91.553,20721.25,-2.1459e-06
1774480680000,91.553,91.56,91.54,91.559,390.69,-2.1459e-06
1774480740000,91.572,91.599,91.572,91.599,78.27,-2.1459e-06
1774480800000,91.584,91.584,91.541,91.572,358.33,-2.1459e-06
1774480860000,91.595,91.595,91.551,91.551,2097.69,-2.1459e-06
1774480920000,91.551,91.611,91.551,91.611,55.94,-2.1459e-06
1774480980000,91.62,91.624,91.6,91.623,63.06,-2.1459e-06
1774481040000,91.619,91.675,91.619,91.664,24.89,-2.1459e-06
1774481100000,91.665,91.721,91.665,91.714,594.34,-2.1459e-06
1774481160000,91.723,91.75,91.698,91.749,416.45,-2.1459e-06
1774481220000,91.737,91.737,91.736,91.736,318.63,-2.1459e-06
1774481280000,91.735,91.742,91.708,91.709,14.18,-2.1459e-06
1774481340000,91.708,91.708,91.65,91.676,1291.95,-2.1459e-06
1774481400000,91.676,91.68,91.652,91.652,150.42,-2.1459e-06
1774481460000,91.652,91.652,91.609,91.62,298.12,-2.1459e-06
1774481520000,91.645,91.676,91.628,91.639,443.7,-2.1459e-06
1774481580000,91.638,91.682,91.628,91.64,20.03,-2.1459e-06
1774481640000,91.64,91.656,91.638,91.655,274.9,-2.1459e-06
1774481700000,91.655,91.677,91.613,91.677,207.98,-2.1459e-06
1774481760000,91.679,91.69,91.635,91.656,58.68,-2.1459e-06
1774481820000,91.65,91.65,91.604,91.604,20.1,-2.1459e-06
1774481880000,91.603,91.605,91.577,91.577,87.03,-2.1459e-06
1774481940000,91.592,91.605,91.55,91.55,9.06,-2.1459e-06
1774482000000,91.551,91.581,91.539,91.559,171.05,-2.1459e-06
1774482060000,91.539,91.54,91.527,91.539,80.78,-2.1459e-06
1774482120000,91.527,91.527,91.5,91.514,2222.97,-2.1459e-06
1774482180000,91.51,91.533,91.493,91.493,940.47,-2.1459e-06
1774482240000,91.497,91.509,91.497,91.509,123.69,-2.1459e-06
1774482300000,91.492,91.499,91.438,91.494,2666.31,-2.1459e-06
1774482360000,91.496,91.534,91.496,91.534,113.24,-2.1459e-06
1774482420000,91.545,91.566,91.529,91.566,250.67,-2.1459e-06
